trait_pair	chr	region	start	end	n_snps	eigen_cut	h2_trait1	h2_trait2	local_covariance	local_rg	rg_lower	rg_upper	p	AMD	POAG	RE	bivariate_interpretable	pair_fdr	global_fdr	direction	warning
POAG-RE	2	214	237198025	238179023	378	0.99	0.0	0.0						0.999999107739849	0.999998431319084	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	2	215	238189371	238812164	315	0.99	3.53449909115071e-05	7.20510299162909e-05	-4.17236838735048e-05	-0.826782678267827	-1.0	1.0	0.619820198857143	0.0	0.564571256893157	0.0	False			NEGATIVE_LOCAL_SHARING	local_rg_not_estimable
AMD-RE	2	215	238189371	238812164	315	0.99	3.53449909115071e-05	0.0						0.0	0.564571256893157	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	2	215	238189371	238812164	315	0.99	7.20510299162909e-05	0.0						0.0	0.564571256893157	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	2	216	238815252	239632318	323	0.99	0.0	0.0001333122960982						0.999999619538993	0.254665857903751	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	2	216	238815252	239632318	323	0.99	0.0	0.0						0.999999619538993	0.254665857903751	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	2	216	238815252	239632318	323	0.99	0.0001333122960982	0.0						0.999999619538993	0.254665857903751	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	2	217	239636949	240323661	277	0.99	0.0003769436124962	0.0003117237671698	-0.000261137631295	-0.761776177617762	-1.0	0.404740474047405	0.203070389228903	0.15040809984309	0.165464864936067	0.0	False			NEGATIVE_LOCAL_SHARING	local_rg_not_estimable
AMD-RE	2	217	239636949	240323661	277	0.99	0.0003769436124962	0.0						0.15040809984309	0.165464864936067	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	2	217	239636949	240323661	277	0.99	0.0003117237671698	0.0						0.15040809984309	0.165464864936067	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	2	218	240327863	241108545	389	0.99	0.0004853622650494	9.88194570322135e-05	-0.0002190051038129	-1.0	-1.0	0.602360236023602	0.180227579325128	0.0	0.0	0.0	True	0.5790915852297339	0.6212779839620222	NEGATIVE_LOCAL_SHARING	
AMD-RE	2	218	240327863	241108545	389	0.99	0.0004853622650494	0.0						0.0	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	2	218	240327863	241108545	389	0.99	9.88194570322135e-05	0.0						0.0	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	2	219	241113483	241905779	358	0.99	0.0	0.0						0.0	0.999999619538993	0.999999341022206	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	2	219	241113483	241905779	358	0.99	0.0	0.0						0.0	0.999999619538993	0.999999341022206	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	2	219	241113483	241905779	358	0.99	0.0	0.0						0.0	0.999999619538993	0.999999341022206	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	2	220	241911027	242849135	294	0.99	0.0	0.0003989668447922						0.999999398438329	0.039327599335008	0.999999730973442	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	2	220	241911027	242849135	294	0.99	0.0	0.0						0.999999398438329	0.039327599335008	0.999999730973442	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	2	220	241911027	242849135	294	0.99	0.0003989668447922	0.0						0.999999398438329	0.039327599335008	0.999999730973442	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	20	1	61795	884070	422	0.99	0.0	0.0						0.999999461946885	0.999999239077987	0.999999239077987	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	20	1	61795	884070	422	0.99	0.0	0.0						0.999999461946885	0.999999239077987	0.999999239077987	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	20	1	61795	884070	422	0.99	0.0	0.0						0.999999461946885	0.999999239077987	0.999999239077987	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	20	2	886002	1771284	552	0.99	0.0001747440218153	0.0001195835373332	-0.0001445562459962	-1.0	-1.0	0.602160216021602	0.157516609932538	0.555947181709411	0.567157502825539	0.0	False			NEGATIVE_LOCAL_SHARING	local_rg_not_estimable
AMD-RE	20	2	886002	1771284	552	0.99	0.0001747440218153	0.0						0.555947181709411	0.567157502825539	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	20	2	886002	1771284	552	0.99	0.0001195835373332	0.0						0.555947181709411	0.567157502825539	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	20	3	1776193	2667729	554	0.99	0.0001513463444286	6.25001052832096e-05	-9.72582256727986e-05	-1.0	-1.0	1.0	0.289434356885829	0.0	0.792848238783589	0.0	False			NEGATIVE_LOCAL_SHARING	local_rg_not_estimable
AMD-RE	20	3	1776193	2667729	554	0.99	0.0001513463444286	0.0						0.0	0.792848238783589	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	20	3	1776193	2667729	554	0.99	6.25001052832096e-05	0.0						0.0	0.792848238783589	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	20	4	2677566	3735601	421	0.99	0.0	0.0						0.0	0.0	0.999999341022206	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	20	4	2677566	3735601	421	0.99	0.0	0.0						0.0	0.0	0.999999341022206	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	20	4	2677566	3735601	421	0.99	0.0	0.0						0.0	0.0	0.999999341022206	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	20	5	3741800	4591715	451	0.99	0.0001042566718666	0.0						0.640492919776609	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	20	5	3741800	4591715	451	0.99	0.0001042566718666	0.0						0.640492919776609	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	20	5	3741800	4591715	451	0.99	0.0	0.0						0.640492919776609	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	20	6	4593976	5378864	424	0.99	0.0008091128992875	0.0002247623514854	0.0001022822536927	0.23992399239924	-0.824582458245825	1.0	0.683290495181711	0.0	0.0	0.0	True	0.8690364265338276	0.8886497958739726	POSITIVE_LOCAL_SHARING	
AMD-RE	20	6	4593976	5378864	424	0.99	0.0008091128992875	0.0						0.0	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	20	6	4593976	5378864	424	0.99	0.0002247623514854	0.0						0.0	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	20	7	5379548	6128223	398	0.99	2.79194823394789e-05	0.0						0.924498697509198	0.999999239077987	0.999999239077987	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	20	7	5379548	6128223	398	0.99	2.79194823394789e-05	0.0						0.924498697509198	0.999999239077987	0.999999239077987	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	20	7	5379548	6128223	398	0.99	0.0	0.0						0.924498697509198	0.999999239077987	0.999999239077987	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	20	8	6128868	7230441	518	0.99	0.0002481612140862	0.0006756163510459	-4.02208657615331e-05	-0.0983098309830983	-0.946194619461946	0.692769276927693	0.833602410369574	0.239135305284027	4.13549344026296e-05	0.999999341022206	False			NEGATIVE_LOCAL_SHARING	local_rg_not_estimable
AMD-RE	20	8	6128868	7230441	518	0.99	0.0002481612140862	0.0						0.239135305284027	4.13549344026296e-05	0.999999341022206	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	20	8	6128868	7230441	518	0.99	0.0006756163510459	0.0						0.239135305284027	4.13549344026296e-05	0.999999341022206	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	20	9	7232828	7959777	343	0.99	2.54382695725668e-05	0.0002069087236295	-6.10263978827886e-05	-0.841184118411841	-1.0	1.0	0.54751579213946	0.92250259393817	0.0	0.0	False			NEGATIVE_LOCAL_SHARING	local_rg_not_estimable
AMD-RE	20	9	7232828	7959777	343	0.99	2.54382695725668e-05	0.0						0.92250259393817	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	20	9	7232828	7959777	343	0.99	0.0002069087236295	0.0						0.92250259393817	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	20	10	7960865	9278451	690	0.99	0.0	0.0						0.0	0.999998923893769	0.999998923893769	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	20	10	7960865	9278451	690	0.99	0.0	0.0						0.0	0.999998923893769	0.999998923893769	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	20	10	7960865	9278451	690	0.99	0.0	0.0						0.0	0.999998923893769	0.999998923893769	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	20	11	9288522	10277621	574	0.99	0.0	0.0						0.999999461946885	0.0	0.999999239077987	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	20	11	9288522	10277621	574	0.99	0.0	0.0						0.999999461946885	0.0	0.999999239077987	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	20	11	9288522	10277621	574	0.99	0.0	0.0						0.999999461946885	0.0	0.999999239077987	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	20	12	10279797	11255390	515	0.99	1.5261846097018e-05	0.00011099093889	-4.1157339898282e-05	-1.0	-1.0	1.0	0.386021550328369	0.968468107238931	0.0	0.999999619538993	False			NEGATIVE_LOCAL_SHARING	local_rg_not_estimable
AMD-RE	20	12	10279797	11255390	515	0.99	1.5261846097018e-05	0.0						0.968468107238931	0.0	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	20	12	10279797	11255390	515	0.99	0.00011099093889	0.0						0.968468107238931	0.0	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	20	13	11257091	12346236	502	0.99	0.0004430524163393	3.18040348767136e-05	6.62133463937047e-05	0.557755775577558	-1.0	1.0	0.589765124260952	0.0	0.0	0.0	True	0.8452311518928525	0.8602399293563704	POSITIVE_LOCAL_SHARING	
AMD-RE	20	13	11257091	12346236	502	0.99	0.0004430524163393	0.0						0.0	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	20	13	11257091	12346236	502	0.99	3.18040348767136e-05	0.0						0.0	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	20	14	12358420	13199299	497	0.99	0.0	0.0						0.999999341022206	0.999999239077987	0.999999341022206	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	20	14	12358420	13199299	497	0.99	0.0	0.0						0.999999341022206	0.999999239077987	0.999999341022206	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	20	14	12358420	13199299	497	0.99	0.0	0.0						0.999999341022206	0.999999239077987	0.999999341022206	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	20	15	13205338	14194579	340	0.99	0.0	0.0001259621568219						0.999999730973442	0.405326578843542	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	20	15	13205338	14194579	340	0.99	0.0	0.0						0.999999730973442	0.405326578843542	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	20	15	13205338	14194579	340	0.99	0.0001259621568219	0.0						0.999999730973442	0.405326578843542	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	20	16	14205048	15237895	485	0.99	0.0	0.0						0.0	0.999999461946885	0.999999068064667	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	20	16	14205048	15237895	485	0.99	0.0	0.0						0.0	0.999999461946885	0.999999068064667	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	20	16	14205048	15237895	485	0.99	0.0	0.0						0.0	0.999999461946885	0.999999068064667	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	20	17	15245334	15961689	452	0.99	0.0005469336959965	0.0						0.0	0.999999619538993	0.999999149263327	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	20	17	15245334	15961689	452	0.99	0.0005469336959965	0.0						0.0	0.999999619538993	0.999999149263327	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	20	17	15245334	15961689	452	0.99	0.0	0.0						0.0	0.999999619538993	0.999999149263327	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	20	18	15965919	16660162	540	0.99	0.0002406428103767	0.0						0.0	0.0	0.999999341022206	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	20	18	15965919	16660162	540	0.99	0.0002406428103767	0.0						0.0	0.0	0.999999341022206	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	20	18	15965919	16660162	540	0.99	0.0	0.0						0.0	0.0	0.999999341022206	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	20	19	16664558	17358778	407	0.99	0.0008046848006905	0.0003683052791848	-0.0001097706372426	-0.201720172017202	-0.883588358835884	0.587358735873587	0.634447562385085	0.0300260926985524	0.0483353987605705	0.999999461946885	True	0.8452311518928525	0.8602399293563704	NEGATIVE_LOCAL_SHARING	
AMD-RE	20	19	16664558	17358778	407	0.99	0.0008046848006905	0.0						0.0300260926985524	0.0483353987605705	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	20	19	16664558	17358778	407	0.99	0.0003683052791848	0.0						0.0300260926985524	0.0483353987605705	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	20	20	17360298	18058178	413	0.99	0.0002749851545048	0.0002659137440576	-0.0002704114124711	-1.0	-1.0	0.293129312931293	0.122395130372449	0.0	0.0	0.999999619538993	True	0.52976204105362	0.5768886746814429	NEGATIVE_LOCAL_SHARING	
AMD-RE	20	20	17360298	18058178	413	0.99	0.0002749851545048	0.0						0.0	0.0	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	20	20	17360298	18058178	413	0.99	0.0002659137440576	0.0						0.0	0.0	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	20	21	18063552	18959197	398	0.99	0.0002031513638297	0.0004164856179958	5.14369874589842e-05	0.176917691769177	-0.927392739273927	1.0	0.782078368004106	0.0	0.0	0.898060208941301	True	0.9229206960786601	0.9497457742544044	POSITIVE_LOCAL_SHARING	
AMD-RE	20	21	18063552	18959197	398	0.99	0.0002031513638297	1.90300402291089e-06	1.9662092020631e-05	1.0	-1.0	1.0	0.208822781067653	0.0	0.0	0.898060208941301	False			POSITIVE_LOCAL_SHARING	local_rg_not_estimable
POAG-RE	20	21	18063552	18959197	398	0.99	0.0004164856179958	1.90300402291089e-06	-2.81526873767082e-05	-1.0	-1.0	1.0	0.482768030801514	0.0	0.0	0.898060208941301	False			NEGATIVE_LOCAL_SHARING	local_rg_not_estimable
AMD-POAG	20	22	18959491	19953719	604	0.99	0.000279760306384	2.40835516929009e-05	-3.41864569262391e-05	-0.416541654165416	-1.0	1.0	0.803300113726304	0.187805967660489	0.0	0.999998923893769	False			NEGATIVE_LOCAL_SHARING	local_rg_not_estimable
AMD-RE	20	22	18959491	19953719	604	0.99	0.000279760306384	0.0						0.187805967660489	0.0	0.999998923893769	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	20	22	18959491	19953719	604	0.99	2.40835516929009e-05	0.0						0.187805967660489	0.0	0.999998923893769	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	20	23	19958000	21679930	597	0.99	0.0004603255031073	0.0						0.215224615994671	0.0	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	20	23	19958000	21679930	597	0.99	0.0004603255031073	0.0						0.215224615994671	0.0	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	20	23	19958000	21679930	597	0.99	0.0	0.0						0.215224615994671	0.0	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	20	24	21714807	22779467	360	0.99	0.0	8.93715629047293e-07						0.999999730973442	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	20	24	21714807	22779467	360	0.99	0.0	0.0						0.999999730973442	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	20	24	21714807	22779467	360	0.99	8.93715629047293e-07	0.0						0.999999730973442	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	20	25	22780999	23808324	500	0.99	0.0	2.32194742890563e-05						0.999999461946885	0.843016084742035	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	20	25	22780999	23808324	500	0.99	0.0	0.0						0.999999461946885	0.843016084742035	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	20	25	22780999	23808324	500	0.99	2.32194742890563e-05	0.0						0.999999461946885	0.843016084742035	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	20	26	23811039	24487003	248	0.99	0.0	0.0002124402535952						0.999999619538993	0.204681906246344	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	20	26	23811039	24487003	248	0.99	0.0	0.0						0.999999619538993	0.204681906246344	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	20	26	23811039	24487003	248	0.99	0.0002124402535952	0.0						0.999999619538993	0.204681906246344	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	20	27	24488084	25178119	314	0.99	0.0	0.0						0.999999461946885	0.999999534032333	0.999999534032333	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	20	27	24488084	25178119	314	0.99	0.0	0.0						0.999999461946885	0.999999534032333	0.999999534032333	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	20	27	24488084	25178119	314	0.99	0.0	0.0						0.999999461946885	0.999999534032333	0.999999534032333	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	20	28	25181074	26289925	214	0.99	0.0	8.13204001571394e-08						0.999999809769497	0.99921072991927	0.999999670511103	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	20	28	25181074	26289925	214	0.99	0.0	0.0						0.999999809769497	0.99921072991927	0.999999670511103	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	20	28	25181074	26289925	214	0.99	8.13204001571394e-08	0.0						0.999999809769497	0.99921072991927	0.999999670511103	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	20	29	29529825	30567677	224	0.99	7.06322514281925e-05	0.0001225604976892	-9.30415170123253e-05	-1.0	-1.0	0.802980298029803	0.30858027399558	0.414624077127338	0.107595272627458	0.999999730973442	False			NEGATIVE_LOCAL_SHARING	local_rg_not_estimable
AMD-RE	20	29	29529825	30567677	224	0.99	7.06322514281925e-05	0.0						0.414624077127338	0.107595272627458	0.999999730973442	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	20	29	29529825	30567677	224	0.99	0.0001225604976892	0.0						0.414624077127338	0.107595272627458	0.999999730973442	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	20	30	30569865	32482632	598	0.99	0.0001853803869866	0.0						0.385592215033558	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	20	30	30569865	32482632	598	0.99	0.0001853803869866	0.0						0.385592215033558	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	20	30	30569865	32482632	598	0.99	0.0	0.0						0.385592215033558	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	20	31	32485650	33887983	438	0.99	0.0002423476106898	0.0						0.0	0.999999619538993	0.999999730973442	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	20	31	32485650	33887983	438	0.99	0.0002423476106898	0.0						0.0	0.999999619538993	0.999999730973442	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	20	31	32485650	33887983	438	0.99	0.0	0.0						0.0	0.999999619538993	0.999999730973442	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	20	32	33890061	35986653	409	0.99	0.0	0.0						0.999999461946885	0.999999730973442	0.999999730973442	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	20	32	33890061	35986653	409	0.99	0.0	0.0						0.999999461946885	0.999999730973442	0.999999730973442	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	20	32	33890061	35986653	409	0.99	0.0	0.0						0.999999461946885	0.999999730973442	0.999999730973442	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	20	33	35990792	37253191	491	0.99	0.0004429799538226	0.0						0.271387570362243	0.999999341022206	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
