trait	chr	region	start	end	n_snps	h2_local	se	p	likelihood_interval_lower	likelihood_interval_upper	warning	eligible_for_bivariate
POAG	19	38	36640319	38472722	504	0.0		0.999999809769497			nonpositive_local_h2	False
POAG	19	39	38474060	39369369	296	1.76917745836754e-05		0.886850215654172				True
POAG	19	40	39378804	40170103	298	0.000285368207571		0.0511219775689236				True
POAG	19	41	40173502	41004075	265	0.0		0.0			nonpositive_local_h2	False
POAG	19	42	41004136	41732423	278	0.0		0.999999619538993			nonpositive_local_h2	False
POAG	19	43	41734059	43285368	298	7.78708864880455e-05		0.418018237068505				True
POAG	19	44	43964028	45040449	466	0.0002701286410084		0.100977871823647				True
POAG	19	45	45042495	45876967	258	0.0		0.999999149263327			nonpositive_local_h2	False
POAG	19	46	45904759	46761026	303	0.0002262139361938		0.0414334259166877				True
POAG	19	47	46767173	47742310	299	0.0		0.999999341022206			nonpositive_local_h2	False
POAG	19	48	47759873	48571072	319	2.74620371535307e-05		0.763294257259509				True
POAG	19	49	48578889	49410191	338	0.0		0.999999461946885			nonpositive_local_h2	False
POAG	19	50	49416456	50451508	348	0.0		0.999999341022206			nonpositive_local_h2	False
POAG	19	51	50453317	51254550	237	0.0		0.999999341022206			nonpositive_local_h2	False
POAG	19	52	51260687	51899747	338	0.0		0.999999619538993			nonpositive_local_h2	False
POAG	19	53	51903884	52678171	424	0.0		0.999999461946885			nonpositive_local_h2	False
POAG	19	54	52679063	53420358	300	0.0		0.0			nonpositive_local_h2	False
POAG	19	55	53431994	54040412	291	0.0		0.0			nonpositive_local_h2	False
POAG	19	56	54043068	54596619	169	1.16788048083736e-05		0.949249709025629				True
POAG	19	57	54604319	55182696	252	0.0		0.0			nonpositive_local_h2	False
POAG	19	58	55186255	55710074	191	0.0		0.999999619538993			nonpositive_local_h2	False
POAG	19	59	55721241	56410340	303	4.7655792028197e-05		0.0				True
POAG	19	60	56411757	57137038	349	9.70816344224495e-05		0.0				True
POAG	19	61	57158194	57956828	351	0.0		0.0			nonpositive_local_h2	False
POAG	19	62	57961219	59095126	468	0.0		0.999999619538993			nonpositive_local_h2	False
POAG	20	1	61795	884070	422	0.0		0.999999239077987			nonpositive_local_h2	False
POAG	20	2	886002	1771284	552	0.0001195835373332		0.567157502825539				True
POAG	20	3	1776193	2667729	554	6.25001052832096e-05		0.792848238783589				True
POAG	20	4	2677566	3735601	421	0.0		0.0			nonpositive_local_h2	False
POAG	20	5	3741800	4591715	451	0.0		0.0			nonpositive_local_h2	False
POAG	20	6	4593976	5378864	424	0.0002247623514854		0.0				True
POAG	20	7	5379548	6128223	398	0.0		0.999999239077987			nonpositive_local_h2	False
POAG	20	8	6128868	7230441	518	0.0006756163510459		4.13549344026296e-05				True
POAG	20	9	7232828	7959777	343	0.0002069087236295		0.0				True
POAG	20	10	7960865	9278451	690	0.0		0.999998923893769			nonpositive_local_h2	False
POAG	20	11	9288522	10277621	574	0.0		0.0			nonpositive_local_h2	False
POAG	20	12	10279797	11255390	515	0.00011099093889		0.0				True
POAG	20	13	11257091	12346236	502	3.18040348767136e-05		0.0				True
POAG	20	14	12358420	13199299	497	0.0		0.999999239077987			nonpositive_local_h2	False
POAG	20	15	13205338	14194579	340	0.0001259621568219		0.405326578843542				True
POAG	20	16	14205048	15237895	485	0.0		0.999999461946885			nonpositive_local_h2	False
POAG	20	17	15245334	15961689	452	0.0		0.999999619538993			nonpositive_local_h2	False
POAG	20	18	15965919	16660162	540	0.0		0.0			nonpositive_local_h2	False
POAG	20	19	16664558	17358778	407	0.0003683052791848		0.0483353987605705				True
POAG	20	20	17360298	18058178	413	0.0002659137440576		0.0				True
POAG	20	21	18063552	18959197	398	0.0004164856179958		0.0				True
POAG	20	22	18959491	19953719	604	2.40835516929009e-05		0.0				True
POAG	20	23	19958000	21679930	597	0.0		0.0			nonpositive_local_h2	False
POAG	20	24	21714807	22779467	360	8.93715629047293e-07		0.0				True
POAG	20	25	22780999	23808324	500	2.32194742890563e-05		0.843016084742035				True
POAG	20	26	23811039	24487003	248	0.0002124402535952		0.204681906246344				True
POAG	20	27	24488084	25178119	314	0.0		0.999999534032333			nonpositive_local_h2	False
POAG	20	28	25181074	26289925	214	8.13204001571394e-08		0.99921072991927				True
POAG	20	29	29529825	30567677	224	0.0001225604976892		0.107595272627458				True
POAG	20	30	30569865	32482632	598	0.0		0.0			nonpositive_local_h2	False
POAG	20	31	32485650	33887983	438	0.0		0.999999619538993			nonpositive_local_h2	False
POAG	20	32	33890061	35986653	409	0.0		0.999999730973442			nonpositive_local_h2	False
POAG	20	33	35990792	37253191	491	0.0		0.999999341022206			nonpositive_local_h2	False
POAG	20	34	37253950	38426442	445	0.0001577252442921		0.10024494025278				True
POAG	20	35	38428911	40267070	656	0.0002782666825677		0.0985890449086049				True
POAG	20	36	40274626	41351028	627	3.68842673390932e-06		0.975992721876567				True
POAG	20	37	41353289	42185536	349	1.32495655746559e-06		0.99027425116168				True
POAG	20	38	42187297	43005015	392	0.0		0.999999341022206			nonpositive_local_h2	False
POAG	20	39	43010825	44072196	386	0.0		0.0			nonpositive_local_h2	False
POAG	20	40	44072226	45673584	720	0.0		0.999999619538993			nonpositive_local_h2	False
POAG	20	41	45674219	46484678	313	0.0003173657490921		0.0685379557930793				True
POAG	20	42	46486174	47201039	395	0.0001677651079276		0.242756086546102				True
POAG	20	43	47209445	48210099	442	2.76728736807064e-05		0.784232080572803				True
POAG	20	44	48220012	49232359	409	0.0		0.999999619538993			nonpositive_local_h2	False
POAG	20	45	49236478	50648464	643	0.0002995970807865		0.0				True
POAG	20	46	50657049	51533441	358	8.01456788929851e-05		0.224030502251146				True
POAG	20	47	51535828	52409008	414	0.0		0.999999461946885			nonpositive_local_h2	False
POAG	20	48	52412710	53109839	364	3.65378339724639e-05		0.0				True
POAG	20	49	53124595	53878373	328	0.0		0.999999730973442			nonpositive_local_h2	False
POAG	20	50	53883417	54741135	384	0.0		0.999999730973442			nonpositive_local_h2	False
POAG	20	51	54744138	55445097	343	0.0		0.0			nonpositive_local_h2	False
POAG	20	52	55450623	56169863	430	6.38559467809233e-05		0.74311209377358				True
POAG	20	53	56175752	56942557	407	4.40310261545482e-05		0.831593187477995				True
POAG	20	54	56953293	57921566	445	0.0		0.0			nonpositive_local_h2	False
POAG	20	55	57924354	58780147	386	0.0		0.999999149263327			nonpositive_local_h2	False
POAG	20	56	58784498	59559536	449	3.99860861473813e-05		0.72410936800589				True
POAG	20	57	59562538	60120633	346	0.0		0.999999619538993			nonpositive_local_h2	False
POAG	20	58	60126157	60765422	307	6.68088938592008e-05		0.632502074155042				True
POAG	20	59	60766599	61470725	292	0.0002478207042263		0.0				True
POAG	20	60	61472073	62173925	304	0.0		0.999999461946885			nonpositive_local_h2	False
POAG	20	61	62180117	62912463	296	5.18585264356761e-05		0.0				True
POAG	21	1	15203801	15833826	245	0.0		0.999999288222632			nonpositive_local_h2	False
POAG	21	2	15845052	16869936	478	0.0002617496215829		0.0				True
POAG	21	3	16883021	18220019	400	0.0		0.999999239077987			nonpositive_local_h2	False
POAG	21	4	18224738	19478147	481	7.186710366986e-05		0.0				True
POAG	21	5	19481308	20406410	469	0.0		0.0			nonpositive_local_h2	False
POAG	21	6	20410051	21624371	482	6.28044740355575e-05		0.0				True
POAG	21	7	21636664	22201791	287	0.0		0.999999619538993			nonpositive_local_h2	False
POAG	21	8	22203055	23266339	515	0.0		0.0			nonpositive_local_h2	False
POAG	21	9	23267032	24048803	290	0.0		0.0			nonpositive_local_h2	False
POAG	21	10	24057868	25241036	503	0.0001088251288046		0.55711127537765				True
POAG	21	11	25253339	26464530	510	0.0		0.0			nonpositive_local_h2	False
POAG	21	12	26476184	27772077	484	0.0001997212261998		0.134035217056331				True
POAG	21	13	27774870	28611275	504	0.0		0.0			nonpositive_local_h2	False
POAG	21	14	28620731	29449806	363	2.11955120863669e-05		0.87362012873649				True
POAG	21	15	29451195	30847259	581	5.6687249213725e-05		0.533477082602344				True
POAG	21	16	30868064	32200972	495	0.0		0.999999461946885			nonpositive_local_h2	False
POAG	21	17	32202309	33259510	427	7.01936998503946e-06		0.954748586452667				True
POAG	21	18	33273162	34381769	513	0.0		0.0			nonpositive_local_h2	False
POAG	21	19	34383849	35726754	551	0.0		0.999998993394793			nonpositive_local_h2	False
POAG	21	20	35729280	37302308	723	0.0		0.999996195389935			nonpositive_local_h2	False
POAG	21	21	37307002	38042539	375	0.0		0.999999730973442			nonpositive_local_h2	False
POAG	21	22	38047345	39251602	560	0.0		0.999996816834842			nonpositive_local_h2	False
POAG	21	23	39253134	40473899	659	0.0005667278170227		0.0118539708715994				True
POAG	21	24	40484010	41344565	506	0.0		0.999999619538993			nonpositive_local_h2	False
POAG	21	25	41344753	42183983	511	0.0		0.999999619538993			nonpositive_local_h2	False
POAG	21	26	42187416	43081222	453	0.0		0.0			nonpositive_local_h2	False
POAG	21	27	43081619	43810084	528	1.54543567233339e-05		0.0				True
POAG	21	28	43813530	44810802	542	0.0001392012685979		0.0				True
POAG	21	29	44815113	46042282	439	0.0		0.999999461946885			nonpositive_local_h2	False
POAG	21	30	46046919	47007320	503	0.0		0.0			nonpositive_local_h2	False
POAG	21	31	47015512	48090629	491	0.0		0.999999619538993			nonpositive_local_h2	False
POAG	22	1	16886873	17586471	185	0.0		0.999999619538993			nonpositive_local_h2	False
POAG	22	2	17587680	18533434	468	0.0003687755763734		0.025657882745514				True
POAG	22	3	18537041	19634330	372	0.0		0.999999239077987			nonpositive_local_h2	False
POAG	22	4	19636858	20966547	465	0.0008934971222168		0.0004317287730991				True
POAG	22	5	20970175	22402103	436	0.0		0.999999619538993			nonpositive_local_h2	False
POAG	22	6	22413165	23060694	191	0.0		0.999999730973442			nonpositive_local_h2	False
POAG	22	7	23249040	23950646	310	0.0		0.999999461946885			nonpositive_local_h2	False
POAG	22	8	23951753	25275393	467	7.09343526920353e-05		0.555506658773342				True
POAG	22	9	25283602	26164413	272	6.27955904441637e-05		0.591140571791201				True
POAG	22	10	26167085	27191942	705	0.0		0.999999461946885			nonpositive_local_h2	False
POAG	22	11	27198719	27951176	636	0.0		0.0			nonpositive_local_h2	False
POAG	22	12	27953418	29454477	453	0.0004799265896269		0.0				True
POAG	22	13	29457622	30961645	557	0.0001920059165704		0.196803317893715				True
POAG	22	14	30970972	31904170	319	7.59092367903827e-05		0.0				True
POAG	22	15	31905703	32657397	259	0.0		0.999999730973442			nonpositive_local_h2	False
POAG	22	16	32663153	33501556	531	0.0003183481879338		0.0672062467275298				True
POAG	22	17	33501743	34361131	485	0.0		0.0			nonpositive_local_h2	False
POAG	22	18	34365442	35366230	497	4.44953898276098e-05		0.0				True
POAG	22	19	35369739	36132832	391	0.0		0.999995172491017			nonpositive_local_h2	False
POAG	22	20	36136945	37363964	531	0.0		0.0			nonpositive_local_h2	False
POAG	22	21	37365274	38715222	623	0.0004630466152611		0.0				True
POAG	22	22	38719189	40363778	541	0.0005535234235811		0.014319408328808				True
POAG	22	23	40388308	41720697	339	0.0001250501048343		0.291561868226011				True
POAG	22	24	41722864	42867898	343	0.0		0.0			nonpositive_local_h2	False
POAG	22	25	42869453	43573946	287	0.0		0.999999461946885			nonpositive_local_h2	False
POAG	22	26	43575616	44409176	493	7.82127207823744e-05		0.60585229759241				True
POAG	22	27	44409993	45169376	489	0.0		0.999999461946885			nonpositive_local_h2	False
POAG	22	28	45171729	46347922	631	0.0003033062188266		0.1980202030066				True
POAG	22	29	46362396	47296574	383	0.0002597263645771		0.240240524224003				True
POAG	22	30	47301789	48257296	541	1.82214192946615e-05		0.933187382022275				True
POAG	22	31	48270745	48968698	494	0.0		0.999999619538993			nonpositive_local_h2	False
POAG	22	32	48988885	49550794	400	0.0		0.999999619538993			nonpositive_local_h2	False
POAG	22	33	49559351	50333415	473	0.0		0.0			nonpositive_local_h2	False
POAG	22	34	50350971	51219006	300	4.478078555276e-05		0.0				True
RE	1	1	754182	1366830	125	0.0		0.999999619538993			nonpositive_local_h2	False
RE	1	2	1421531	2211849	201	0.0		0.999999730973442			nonpositive_local_h2	False
RE	1	3	2220649	2981841	246	0.0		0.999999461946885			nonpositive_local_h2	False
RE	1	4	2984087	3580574	228	0.0		0.999999619538993			nonpositive_local_h2	False
RE	1	5	3586250	4281458	254	0.0		0.999999239077987			nonpositive_local_h2	False
RE	1	6	4282786	4773266	374	0.0		0.0			nonpositive_local_h2	False
RE	1	7	4774438	5362345	395	0.0		0.0			nonpositive_local_h2	False
RE	1	8	5364634	6129835	349	0.0		0.999999149263327			nonpositive_local_h2	False
RE	1	9	6139744	7711758	642	0.0		0.999998923893769			nonpositive_local_h2	False
RE	1	10	7712132	8580960	289	0.0		0.0			nonpositive_local_h2	False
RE	1	11	8581015	9466803	333	0.0		0.999999068064667			nonpositive_local_h2	False
RE	1	12	9483388	10750432	349	0.0		0.999999461946885			nonpositive_local_h2	False
RE	1	13	10757199	11706791	288	0.0		0.999999149263327			nonpositive_local_h2	False
RE	1	14	11710561	12868019	435	0.0		0.999999239077987			nonpositive_local_h2	False
RE	1	15	13782197	14719847	522	0.0		0.999997847787538			nonpositive_local_h2	False
RE	1	16	14721450	15754484	547	0.0		0.999999461946885			nonpositive_local_h2	False
RE	1	17	15757044	16729700	370	0.0		0.999999619538993			nonpositive_local_h2	False
RE	1	18	16732860	17557657	190	0.0		0.999999730973442			nonpositive_local_h2	False
RE	1	19	17557837	18425983	415	0.0		0.999999461946885			nonpositive_local_h2	False
RE	1	20	18429437	19237107	460	0.0		0.999999461946885			nonpositive_local_h2	False
RE	1	21	19246539	20556029	569	0.0		0.999998256508638			nonpositive_local_h2	False
RE	1	22	20556762	21410231	387	0.0		0.0			nonpositive_local_h2	False
RE	1	23	21416435	22141983	283	0.0		0.999999619538993			nonpositive_local_h2	False
RE	1	24	22147077	22739168	279	1.02875862673999e-06		0.961574891968445				True
RE	1	25	22740365	23904345	384	0.0		0.999998478155974			nonpositive_local_h2	False
RE	1	26	23927929	25860915	652	0.0		0.999997654680844			nonpositive_local_h2	False
RE	1	27	25889422	27971502	631	0.0		0.999998993394793			nonpositive_local_h2	False
RE	1	28	28011854	29185093	241	0.0		0.999999461946885			nonpositive_local_h2	False
RE	1	29	29190138	30405167	471	0.0		0.999998993394793			nonpositive_local_h2	False
RE	1	30	30405460	31633308	596	0.0		0.999999341022206			nonpositive_local_h2	False
RE	1	31	31650749	33066299	378	0.0		0.0			nonpositive_local_h2	False
RE	1	32	33068754	34370091	487	0.0		0.999999239077987			nonpositive_local_h2	False
RE	1	33	34375199	35190138	422	0.0		0.999999068064667			nonpositive_local_h2	False
RE	1	34	35205742	36847766	230	0.0		0.999999619538993			nonpositive_local_h2	False
RE	1	35	36858145	38465315	667	0.0		0.999999239077987			nonpositive_local_h2	False
RE	1	36	38476519	40199854	575	0.0		0.0			nonpositive_local_h2	False
RE	1	37	40203722	41093830	300	0.0		0.999999534032333			nonpositive_local_h2	False
RE	1	38	41093908	41976017	338	1.18279020365192e-05		0.398910242976832				True
RE	1	39	41984658	43507898	530	0.0		0.999999341022206			nonpositive_local_h2	False
RE	1	40	43518830	45167143	630	0.0		0.0			nonpositive_local_h2	False
RE	1	41	45175925	47234335	606	7.80710703428241e-06		0.0				True
RE	1	42	47259138	48105228	327	0.0		0.999999534032333			nonpositive_local_h2	False
RE	1	43	48106092	49178446	442	0.0		0.0			nonpositive_local_h2	False
RE	1	44	49189775	51763952	477	0.0		0.999999730973442			nonpositive_local_h2	False
RE	1	45	51781211	53112410	237	0.0		0.999999398438329			nonpositive_local_h2	False
RE	1	46	53114318	54769756	602	0.0		0.999998993394793			nonpositive_local_h2	False
RE	1	47	54775203	55725200	394	0.0		0.999999239077987			nonpositive_local_h2	False
RE	1	48	55727195	56798123	550	0.0		0.0			nonpositive_local_h2	False
RE	1	49	56799799	57529551	362	0.0		0.999999149263327			nonpositive_local_h2	False
RE	1	50	57529790	58387094	472	0.0		0.999997364088826			nonpositive_local_h2	False
RE	1	51	58387807	59883358	730	0.0		0.0			nonpositive_local_h2	False
RE	1	52	59891290	61376228	555	0.0		0.999999619538993			nonpositive_local_h2	False
RE	1	53	61382409	62774288	611	0.0		0.999998923893769			nonpositive_local_h2	False
RE	1	54	62782503	64343627	640	0.0		0.999999341022206			nonpositive_local_h2	False
RE	1	55	64345659	65892888	647	0.0		0.0			nonpositive_local_h2	False
RE	1	56	65894342	66776954	344	0.0		0.999999534032333			nonpositive_local_h2	False
RE	1	57	66778275	67760140	528	0.0		0.999999341022206			nonpositive_local_h2	False
RE	1	58	67769006	68631792	407	0.0		0.0			nonpositive_local_h2	False
RE	1	59	68634642	69435479	269	0.0		0.999998682044413			nonpositive_local_h2	False
RE	1	60	69442664	70992015	510	0.0		0.999999068064667			nonpositive_local_h2	False
RE	1	61	70993695	72512391	485	0.0		0.999999619538993			nonpositive_local_h2	False
RE	1	62	72515717	73989854	328	0.0		0.999999670511103			nonpositive_local_h2	False
RE	1	63	73993804	75127372	359	0.0		0.999999730973442			nonpositive_local_h2	False
RE	1	64	75138762	76094234	342	0.0		0.999999534032333			nonpositive_local_h2	False
RE	1	65	76105757	76976522	399	0.0		0.999999619538993			nonpositive_local_h2	False
RE	1	66	76978477	77889505	423	0.0		0.999999239077987			nonpositive_local_h2	False
RE	1	67	77895517	79065052	330	0.0		0.0			nonpositive_local_h2	False
RE	1	68	79067549	80087456	374	0.0		0.999999619538993			nonpositive_local_h2	False
RE	1	69	80101805	80772071	271	0.0		0.0			nonpositive_local_h2	False
RE	1	70	80782665	82120122	579	0.0		0.999999239077987			nonpositive_local_h2	False
RE	1	71	82123485	83461181	579	0.0		0.999999619538993			nonpositive_local_h2	False
RE	1	72	83464725	84723109	481	0.0		0.999999461946885			nonpositive_local_h2	False
RE	1	73	84728665	86014249	595	0.0		0.999999461946885			nonpositive_local_h2	False
RE	1	74	86017278	86760937	335	0.0		0.0			nonpositive_local_h2	False
